   9.9900000000000010E-004   5.4427287727202062E-135   1.2034014312394256E-055   1.2034014312394256E-055
   1.9980000000000002E-003   1.3645503047956560E-067   1.9429802952345411E-028   1.9429802952345411E-028
   2.9970000000000005E-003   3.3565431100042025E-045   1.9249537903836936E-019   1.9249537903836936E-019
   3.9960000000000004E-003   4.8376412189162376E-034   5.5876831749517962E-015   5.5876831749517962E-015
   4.9950000000000003E-003   2.2807073244189803E-027   2.5370558993746698E-012   2.5370558993746722E-012
   5.9940000000000011E-003   6.2024024513848379E-023   1.4530013090829091E-010   1.4530013090835292E-010
   6.9930000000000010E-003   8.9073918334366447E-020   2.5614263815376596E-009   2.5614263816267337E-009
   7.9920000000000008E-003   2.0414176637511586E-017   2.1685360654046050E-008   2.1685360674460226E-008
   8.9910000000000007E-003   1.3792358801639348E-015   1.1281177499410721E-007   1.1281177637334310E-007
   9.9900000000000006E-003   3.9684077667351227E-014   4.1791775124143527E-007   4.1791779092551294E-007
   1.0989000000000001E-002   6.1434230244738742E-013   1.2106573878626584E-006   1.2106580022049608E-006
   1.1988000000000002E-002   5.9792124280559106E-012   2.9185628869788174E-006   2.9185688661912455E-006
   1.2987000000000002E-002   4.0745712388483133E-011   6.1121189669828554E-006   6.1121597126952439E-006
   1.3986000000000002E-002   2.0993814638598117E-010   1.1465159094398482E-005   1.1465369032544868E-005
   1.4985000000000002E-002   8.6519678805520443E-010   1.9699437743323678E-005   1.9700302940111731E-005
   1.5984000000000002E-002   2.9748461336565604E-009   3.1527034180774352E-005   3.1530009026908010E-005
   1.6983000000000002E-002   8.8130899642903183E-009   4.7600582689196384E-005   4.7609395779160677E-005
   1.7982000000000001E-002   2.3066074883035586E-008   6.8476534741022133E-005   6.8499600815905175E-005
   1.8981000000000001E-002   5.4396556699298640E-008   9.4592671493287018E-005   9.4647068049986317E-005
   1.9980000000000001E-002   1.1742760338910861E-007   1.2625852301286955E-004   1.2637595061625867E-004
   2.0979000000000001E-002   2.3502189510535845E-007   1.6365609896347620E-004   1.6389112085858157E-004
   2.1978000000000001E-002   4.4066864387687634E-007   2.0684801440050513E-004   2.0728868304438201E-004
   2.2977000000000001E-002   7.8075856178906850E-007   2.5579031837323044E-004   2.5657107693501948E-004
   2.3976000000000004E-002   1.3165316686948591E-006   3.1034780933053075E-004   3.1166434099922562E-004
   2.4975000000000004E-002   2.1255173731272329E-006   3.7031016237622607E-004   3.7243567974935328E-004
   2.5974000000000004E-002   3.3023406541507261E-006   4.3540769642420673E-004   4.3871003707835745E-004
   2.6973000000000004E-002   4.9588307204993313E-006   5.0532602882362996E-004   5.1028485954412929E-004
   2.7972000000000004E-002   7.2234292365932736E-006   5.7971918983446967E-004   5.8694261907106299E-004
   2.8971000000000004E-002   1.0239947030964052E-005   6.5822100606595987E-004   6.6846095309692393E-004
   2.9970000000000004E-002   1.4165757263513964E-005   7.4045472485925789E-004   7.5462048212277184E-004
   3.0969000000000003E-002   1.9169538174942713E-005   8.2604095656899730E-004   8.4521049474394004E-004
   3.1968000000000003E-002   2.5428690608159236E-005   9.1460407357005290E-004   9.4003276417821218E-004
   3.2967000000000003E-002   3.3126556515348142E-005   1.0057772360078500E-003   1.0389037925231982E-003
   3.3966000000000003E-002   4.2449557227277151E-005   1.0992062246215370E-003   1.1416557818488141E-003
   3.4965000000000003E-002   5.3584357004836210E-005   1.1945522577828552E-003   1.2481366147876914E-003
   3.5964000000000003E-002   6.6715140709708737E-005   1.2914939585669913E-003   1.3582090992767001E-003
   3.6963000000000003E-002   8.2021076304672887E-005   1.3897286219610578E-003   1.4717496982657307E-003
   3.7962000000000003E-002   9.9674014843871976E-005   1.4889729147596733E-003   1.5886469296035452E-003
   3.8961000000000003E-002   1.1983646371171477E-004   1.5889631229420880E-003   1.7087995866538028E-003
   3.9960000000000002E-002   1.4265985379678130E-004   1.6894550443808266E-003   1.8321148981776079E-003
   4.0959000000000002E-002   1.6828310840697686E-004   1.7902236091645689E-003   1.9585067175715456E-003
   4.1958000000000002E-002   1.9683151116444360E-004   1.8910622958982065E-003   2.0878938070626502E-003
   4.2957000000000002E-002   2.2841586181078082E-004   1.9917824001458289E-003   2.2201982619566097E-003
   4.3956000000000002E-002   2.6313190263812006E-004   2.0922122006637113E-003   2.3553441033018312E-003
   4.4955000000000002E-002   3.0105999390598486E-004   2.1921960601160276E-003   2.4932560540220127E-003
   4.5954000000000002E-002   3.4226501384272120E-004   2.2915934894257540E-003   2.6338585032684753E-003
   4.6953000000000002E-002   3.8679645739288687E-004   2.3902781986246415E-003   2.7770746560175285E-003
   4.7952000000000009E-002   4.3468870749946203E-004   2.4881371518654079E-003   2.9228258593648701E-003
   4.8951000000000008E-002   4.8596145316479316E-004   2.5850696399938437E-003   3.0710310931586367E-003
   4.9950000000000008E-002   5.4062022960794237E-004   2.6809863806058210E-003   3.2216066102137633E-003
   5.0949000000000008E-002   5.9865705734933475E-004   2.7758086527107598E-003   3.3744657100600946E-003
   5.1948000000000008E-002   6.6005115885672079E-004   2.8694674708768728E-003   3.5295186297335935E-003
   5.2947000000000008E-002   7.2476973335827049E-004   2.9619028019508258E-003   3.6866725353090963E-003
   5.3946000000000008E-002   7.9276877247246025E-004   3.0530628260432725E-003   3.8458315985157327E-003
   5.4945000000000008E-002   8.6399390134631179E-004   3.1429032423833511E-003   4.0068971437296624E-003
   5.5944000000000008E-002   9.3838123197795167E-004   3.2313866198116774E-003   4.1697678517896289E-003
   5.6943000000000007E-002   1.0158582172868659E-003   3.3184817910544714E-003   4.3343400083413371E-003
