   9.9900000000000010E-004   3.7942225974075673E-082   5.8393989520427654E-082   4.2773279679559475E-085
   1.9980000000000002E-003   1.2504480811819433E-041   1.9232866615697190E-041   2.8182764515634766E-044
   2.9970000000000005E-003   3.3814066721913988E-028   5.1976644546948246E-028   1.1427322741012450E-030
   3.9960000000000004E-003   1.6201363086756204E-021   2.4888248323974687E-021   7.2975149865458067E-024
   4.9950000000000003E-003   1.5737243695249418E-017   2.4160329350741325E-017   8.8572612162099471E-020
   5.9940000000000011E-003   6.9417740869014538E-015   1.0650635455598601E-014   4.6866179021220143E-017
   6.9930000000000010E-003   5.2574134866192733E-013   8.0613448826004629E-013   4.1394701011534939E-015
   7.9920000000000008E-003   1.3276968374299944E-011   2.0345298538874538E-011   1.1942629207559576E-013
   8.9910000000000007E-003   1.6154924303043165E-010   2.4739977942470875E-010   1.6341602937307411E-012
   9.9900000000000006E-003   1.1806674301798702E-009   1.8069687913122447E-009   1.3265104823424992E-011
   1.0989000000000001E-002   5.9618320658592040E-009   9.1186584162221342E-009   7.3653115514485255E-011
   1.1988000000000002E-002   2.2831241145687144E-008   3.4898625324327072E-008   3.0758472855223578E-010
   1.2987000000000002E-002   7.0720018035010995E-008   1.0803095135424853E-007   1.0317505953148061E-009
   1.3986000000000002E-002   1.8550568972196229E-007   2.8319759323120177E-007   2.9134596068368681E-009
   1.4985000000000002E-002   4.2615681921893404E-007   6.5017115311611340E-007   7.1683442957514165E-009
   1.5984000000000002E-002   8.7923615379664174E-007   1.3405689825512929E-006   1.5769495688615730E-008
   1.6983000000000002E-002   1.6607562697388418E-006   2.5305466382401005E-006   3.1635954349425051E-008
   1.7982000000000001E-002   2.9150477315492497E-006   4.4389307708015197E-006   5.8772996190787354E-008
   1.8981000000000001E-002   4.8109127052647272E-006   7.3212270032515367E-006   1.0234673058104321E-007
   1.9980000000000001E-002   7.5357411855676733E-006   1.1460551099805171E-005   1.6868707549411089E-007
   2.0979000000000001E-002   1.1288433274943507E-005   1.7156779286976088E-005   2.6522316192733831E-007
   2.1978000000000001E-002   1.6271946670050815E-005   2.4715170221601022E-005   4.0036215779765522E-007
   2.2977000000000001E-002   2.2686147100397739E-005   3.4435490116907432E-005   5.8332615926312042E-007
   2.3976000000000004E-002   3.0721448477326347E-005   4.6602377550441972E-005   8.2396269015189920E-007
   2.4975000000000004E-002   4.0553537332256234E-005   6.1477389328880002E-005   1.1325432859386122E-006
   2.5974000000000004E-002   5.2339310689667937E-005   7.9292915822445738E-005   1.5195624228558401E-006
   2.6973000000000004E-002   6.6214029549873887E-005   1.0024796089587988E-004   1.9955463414636960E-006
   2.7972000000000004E-002   8.2289602690301458E-005   1.2450564916169669E-004   2.5708785710240410E-006
   2.8971000000000004E-002   1.0065386271758959E-004   1.5219224410541142E-004   3.2556464714529609E-006
   2.9970000000000004E-002   1.2137067099665642E-004   1.8339742343658275E-004   4.0595110178507458E-006
   3.0969000000000003E-002   1.4448068275274922E-004   2.1817555121970682E-004   4.9916004043968849E-006
   3.1968000000000003E-002   1.7000261163963755E-004   2.5654769970643936E-004   6.0604268236050602E-006
   3.2967000000000003E-002   1.9793484903740438E-004   2.9850419911946788E-004   7.2738249335944920E-006
   3.3966000000000003E-002   2.2825731328092002E-004   3.4400752481214742E-004   8.6389099958529456E-006
   3.4965000000000003E-002   2.6093342512098510E-004   3.9299536398323601E-004   1.0162053382679596E-005
   3.5964000000000003E-002   2.9591212615703752E-004   4.4538373569971224E-004   1.1848873055918288E-005
   3.6963000000000003E-002   3.3312987566894945E-004   5.0107006674722997E-004   1.3704236654012997E-005
   3.7962000000000003E-002   3.7251257766621746E-004   5.5993615097707386E-004   1.5732274949669614E-005
   3.8961000000000003E-002   4.1397740388002610E-004   6.2185094109358573E-004   1.7936403621563065E-005
   3.9960000000000002E-002   4.5743448989514371E-004   6.8667313932219913E-004   2.0319351494900009E-005
   4.0959000000000002E-002   5.0278849083934356E-004   7.5425356741676036E-004   2.2883193628494116E-005
   4.1958000000000002E-002   5.4993999027369567E-004   8.2443730741054073E-004   2.5629387847215642E-005
   4.2957000000000002E-002   5.9878676143906981E-004   8.9706561282922156E-004   2.8558813529530223E-005
   4.3956000000000002E-002   6.4922488409087863E-004   9.7197759620005380E-004   3.1671811654963660E-005
   4.4955000000000002E-002   7.0114972305522559E-004   1.0490117030113972E-003   3.4968225292811128E-005
   4.5954000000000002E-002   7.5445677659673920E-004   1.1280069851593601E-003   3.8447439870106573E-005
   4.6953000000000002E-002   8.0904240390199307E-004   1.2088041886714569E-003   4.2108422693822751E-005
   4.7952000000000009E-002   8.6480444162233294E-004   1.2912466713830041E-003   4.5949761320369740E-005
   4.8951000000000008E-002   9.2164271962646657E-004   1.3751811664741084E-003   4.9969700466004104E-005
   4.9950000000000008E-002   9.7945948600098882E-004   1.4604584075303126E-003   5.4166177236394902E-005
   5.0949000000000008E-002   1.0381597509976847E-003   1.5469336302067920E-003   5.8536854523994178E-005
   5.1948000000000008E-002   1.0976515591326009E-003   1.6344669647655227E-003   6.3079152479759881E-005
   5.2947000000000008E-002   1.1578461980496721E-003   1.7229237328019414E-003   6.7790278012800172E-005
   5.3946000000000008E-002   1.2186583521141777E-003   1.8121746604476952E-003   7.2667252309183462E-005
   5.4945000000000008E-002   1.2800062080310650E-003   1.9020960192773673E-003   7.7706936390871924E-005
   5.5944000000000008E-002   1.3418115191133682E-003   1.9925697050953667E-003   8.2906054758725991E-005
   5.6943000000000007E-002   1.4039996341741244E-003   2.0834832637595534E-003   8.8261217180905530E-005
