   9.9900000000000010E-004   2.2835874322073892E-078
   1.9980000000000002E-003   3.7628558201898069E-038
   2.9970000000000005E-003   6.7833637370037667E-025
   3.9960000000000004E-003   2.4375163564537089E-018
   4.9950000000000003E-003   1.8940944650383747E-014
   5.9940000000000011E-003   6.9622427785297994E-012
   6.9930000000000010E-003   4.5195060854594966E-010
   7.9920000000000008E-003   9.9864867756610696E-009
   8.9910000000000007E-003   1.0800729916865009E-007
   9.9900000000000006E-003   7.1040357128340382E-007
   1.0989000000000001E-002   3.2610048524647623E-006
   1.1988000000000002E-002   1.1447205493217808E-005
   1.2987000000000002E-002   3.2729321371683440E-005
   1.3986000000000002E-002   7.9717551056918300E-005
   1.4985000000000002E-002   1.7091873351436526E-004
   1.5984000000000002E-002   3.3058545723322355E-004
   1.6983000000000002E-002   5.8768126903078360E-004
   1.7982000000000001E-002   9.7419228986170986E-004
   1.8981000000000001E-002   1.5231126495559198E-003
   1.9980000000000001E-002   2.2664217406314887E-003
   2.0979000000000001E-002   3.2332977282311260E-003
   2.1978000000000001E-002   4.4487161719038125E-003
   2.2977000000000001E-002   5.9324938072571765E-003
   2.3976000000000004E-002   7.6987696162063995E-003
   2.4975000000000004E-002   9.7558715719733013E-003
   2.5974000000000004E-002   1.2106495042782927E-002
   2.6973000000000004E-002   1.4748112480652652E-002
   2.7972000000000004E-002   1.7673538199641816E-002
   2.8971000000000004E-002   2.0871582127707611E-002
   2.9970000000000004E-002   2.4327738981382484E-002
   3.0969000000000003E-002   2.8024872105820282E-002
   3.1968000000000003E-002   3.1943862922547528E-002
   3.2967000000000003E-002   3.6064206888569969E-002
   3.3966000000000003E-002   4.0364544895815625E-002
   3.4965000000000003E-002   4.4823125200467426E-002
   3.5964000000000003E-002   4.9418195480316812E-002
   3.6963000000000003E-002   5.4128327745186958E-002
   3.7962000000000003E-002   5.8932680847446871E-002
   3.8961000000000003E-002   6.3811206511481616E-002
   3.9960000000000002E-002   6.8744805342515911E-002
   4.0959000000000002E-002   7.3715439367398480E-002
   4.1958000000000002E-002   7.8706207446484114E-002
   4.2957000000000002E-002   8.3701389487136194E-002
   4.3956000000000002E-002   8.8686464868049916E-002
   4.4955000000000002E-002   9.3648109909368879E-002
   4.5954000000000002E-002   9.8574178638237892E-002
   4.6953000000000002E-002  0.10345367053103605     
   4.7952000000000009E-002  0.10827668837984322     
   4.8951000000000008E-002  0.11303438894184191     
   4.9950000000000008E-002  0.11771892859118287     
   5.0949000000000008E-002  0.12232340580441668     
   5.1948000000000008E-002  0.12684180197152967     
   5.2947000000000008E-002  0.13126892173202198     
   5.3946000000000008E-002  0.13560033378547859     
   5.4945000000000008E-002  0.13983231291453710     
   5.5944000000000008E-002  0.14396178378069749     
   5.6943000000000007E-002  0.14798626690586628     
   5.7942000000000007E-002  0.15190382713091477     
   5.8941000000000007E-002  0.15571302474323914     
   5.9940000000000007E-002  0.15941286938504007     
   6.0939000000000007E-002  0.16300277678989419     
   6.1938000000000007E-002  0.16648252834458488     
   6.2937000000000007E-002  0.16985223343386976     
   6.3936000000000007E-002  0.17311229449597657     
   6.4935000000000007E-002  0.17626337469444195     
   6.5934000000000006E-002  0.17930636809608044     
   6.6933000000000006E-002  0.18224237223417455     
   6.7932000000000006E-002  0.18507266292939858     
   6.8931000000000006E-002  0.18779867123772395     
   6.9930000000000006E-002  0.19042196239387432     
   7.0929000000000006E-002  0.19294421662022943     
   7.1928000000000006E-002  0.19536721167394583     
   7.2927000000000006E-002  0.19769280700907643     
   7.3926000000000006E-002  0.19992292943532089     
   7.4925000000000005E-002  0.20205956016043655     
   7.5924000000000005E-002  0.20410472310910394     
   7.6923000000000005E-002  0.20606047441703138     
   7.7922000000000005E-002  0.20792889300508111     
   7.8921000000000005E-002  0.20971207214422802     
   7.9920000000000005E-002  0.21141211192802120     
   8.0919000000000005E-002  0.21303111257496049     
   8.1918000000000005E-002  0.21457116848868965     
   8.2917000000000005E-002  0.21603436300916956     
   8.3916000000000004E-002  0.21742276379303269     
   8.4915000000000004E-002  0.21873841876600916     
   8.5914000000000004E-002  0.21998335259481769     
   8.6913000000000004E-002  0.22115956363008082     
   8.7912000000000004E-002  0.22226902127574361     
   8.8911000000000004E-002  0.22331366374413952     
   8.9910000000000004E-002  0.22429539615921762     
   9.0909000000000004E-002  0.22521608897365558     
   9.1908000000000004E-002  0.22607757666844275     
   9.2907000000000003E-002  0.22688165670627231     
   9.3906000000000003E-002  0.22763008871255902     
   9.4905000000000003E-002  0.22832459386020676     
   9.5904000000000017E-002  0.22896685443636478     
   9.6903000000000017E-002  0.22955851357137505     
   9.7902000000000017E-002  0.23010117511189782     
   9.8901000000000017E-002  0.23059640362184811     
   9.9900000000000017E-002  0.23104572449628419     
  0.10089900000000002       0.23145062417477771     
  0.10189800000000002       0.23181255044205232     
  0.10289700000000002       0.23213291280483714     
  0.10389600000000002       0.23241308293494903     
  0.10489500000000002       0.23265439516955719     
  0.10589400000000002       0.23285814706051269     
  0.10689300000000002       0.23302559996536526     
  0.10789200000000002       0.23315797967348972     
  0.10889100000000002       0.23325647706136349     
  0.10989000000000002       0.23332224877166621     
  0.11088900000000002       0.23335641791143086     
  0.11188800000000002       0.23336007476495241     
  0.11288700000000002       0.23333427751765570     
  0.11388600000000001       0.23328005298750148     
  0.11488500000000001       0.23319839736092013     
  0.11588400000000001       0.23309027693057185     
  0.11688300000000001       0.23295662883256987     
  0.11788200000000001       0.23279836178107238     
  0.11888100000000001       0.23261635679839279     
  0.11988000000000001       0.23241146793902887     
  0.12087900000000001       0.23218452300620093     
  0.12187800000000001       0.23193632425968702     
  0.12287700000000001       0.23166764911390220     
  0.12387600000000001       0.23137925082533206     
  0.12487500000000001       0.23107185916856543     
  0.12587400000000001       0.23074618110028067     
  0.12687300000000001       0.23040290141067157     
  0.12787200000000001       0.23004268336188494     
  0.12887100000000001       0.22966616931312811     
  0.12987000000000001       0.22927398133219376     
  0.13086900000000001       0.22886672179322048     
  0.13186800000000001       0.22844497396055086     
  0.13286700000000001       0.22800930255863053     
  0.13386600000000001       0.22756025432793081     
  0.13486500000000001       0.22709835856690708     
  0.13586400000000001       0.22662412766007256     
  0.13686300000000001       0.22613805759227618     
  0.13786200000000001       0.22564062844930388     
  0.13886100000000001       0.22513230490498104     
  0.13986000000000001       0.22461353669491629     
  0.14085900000000001       0.22408475907710565     
  0.14185800000000001       0.22354639327960069     
  0.14285700000000001       0.22299884693545727     
  0.14385600000000001       0.22244251450520353     
  0.14485500000000001       0.22187777768707664     
  0.14585400000000001       0.22130500581526938     
  0.14685300000000001       0.22072455624644716     
  0.14785200000000001       0.22013677473481072     
