   9.9900000000000010E-004   1.1121990577077167E-081   1.1691047870674635E-081   1.0128989070801800E-084
   1.9980000000000002E-003   3.6654338060007826E-041   3.8527521227384475E-041   6.6761491047204356E-044
   2.9970000000000005E-003   9.9119047920579319E-028   1.0417836327742341E-027   2.7079215171573961E-030
   3.9960000000000004E-003   4.7490995312142643E-021   4.9912158291747598E-021   1.7298800080050906E-023
   4.9950000000000003E-003   4.6130523867345391E-017   4.8479494661321373E-017   2.1003424113364023E-019
   5.9940000000000011E-003   2.0348396542540335E-014   2.1383286671967318E-014   1.1117320408344840E-016
   6.9930000000000010E-003   1.5411036584392820E-012   1.6193869471225441E-012   9.8228048020861546E-015
   7.9920000000000008E-003   3.8918727976584736E-011   4.0893274334498492E-011   2.8349223220896765E-013
   8.9910000000000007E-003   4.7354869478297176E-010   4.9754493204236307E-010   3.8804901327940381E-012
   9.9900000000000006E-003   3.4608860434531591E-009   3.6360456336680475E-009   3.1510376646418165E-011
   1.0989000000000001E-002   1.7475896143760166E-008   1.8359286179975150E-008   1.7501903046912331E-010
   1.1988000000000002E-002   6.6925132188819818E-008   7.0303967263875292E-008   7.3115664188395948E-010
   1.2987000000000002E-002   2.0730132563480447E-007   2.1775437101924843E-007   2.4534214810871932E-009
   1.3986000000000002E-002   5.4377213780012725E-007   5.7115753128193368E-007   6.9304028230140920E-009
   1.4985000000000002E-002   1.2491918979525908E-006   1.3120253237601728E-006   1.7057706696607005E-008
   1.5984000000000002E-002   2.5773016649664421E-006   2.7067762834494066E-006   3.7538089745546185E-008
   1.6983000000000002E-002   4.8681686718848934E-006   5.1124223200649141E-006   7.5333500807237160E-008
   1.7982000000000001E-002   8.5448685652162114E-006   8.9730571910770664E-006   1.4000326264429589E-007
   1.8981000000000001E-002   1.4102210505955584E-005   1.4807990695265325E-005   2.4388645733349959E-007
   1.9980000000000001E-002   2.2089490088020040E-005   2.3193616289797101E-005   4.0211398463501620E-007
   2.0979000000000001E-002   3.3089742441486993E-005   3.4741610599073763E-005   6.3245953575018854E-007
   2.1978000000000001E-002   4.7697896707130730E-005   5.0075987318971186E-005   9.5505529916696366E-007
   2.2977000000000001E-002   6.6499818553926262E-005   6.9811091655421913E-005   1.3920070150578635E-006
   2.3976000000000004E-002   9.0053667571439669E-005   9.4532032746724883E-005   1.9669452225903613E-006
   2.4975000000000004E-002   1.1887443303528728E-004   1.2477845947474574E-004   2.7045471068613665E-006
   2.5974000000000004E-002   1.5342202660933475E-004   1.6103207563190910E-004   3.6300581562729187E-006
   2.6973000000000004E-002   1.9409293836033226E-004   2.0370789958031155E-004   4.7688364452324385E-006
   2.7972000000000004E-002   2.4121520607101187E-004   2.5314900444936865E-004   6.1459358651893702E-006
   2.8971000000000004E-002   2.9504629313428755E-004   3.0962431268752950E-004   7.7857387205617172E-006
   2.9970000000000004E-002   3.5577339613144084E-004   3.7332894114059219E-004   9.7116431324634808E-006
   3.0969000000000003E-002   4.2351568757291398E-004   4.4438657667223477E-004   1.1945806765070229E-005
   3.1968000000000003E-002   4.9832802272234628E-004   5.2285338718565267E-004   1.4508945471972849E-005
   3.2967000000000003E-002   5.8020568623816219E-004   6.0872302225732265E-004   1.7420183436875843E-005
   3.3966000000000003E-002   6.6908981281011619E-004   7.0193231912116065E-004   2.0696950103634554E-005
   3.4965000000000003E-002   7.6487317782118194E-004   8.0236739481316232E-004   2.4354918498737708E-005
   3.5964000000000003E-002   8.6740611397183927E-004   9.0986986828227334E-004   2.8407979300349740E-005
   3.6963000000000003E-002   9.7650236458569092E-004   1.0242430138596571E-003   3.2868245077100179E-005
   3.7962000000000003E-002   1.0919447323615619E-003   1.1452576979692180E-003   3.7746079404540920E-005
   3.8961000000000003E-002   1.2134904231033807E-003   1.2726579937904516E-003   4.3050145986933604E-005
   3.9960000000000002E-002   1.3408760175852713E-003   1.4061664039016670E-003   4.8787473405608028E-005
   4.0959000000000002E-002   1.4738220317381547E-003   1.5454886493111203E-003   5.4963531637821008E-005
   4.1958000000000002E-002   1.6120370465246435E-003   1.6903180055149395E-003   6.1582317010434146E-005
   4.2957000000000002E-002   1.7552214050262091E-003   1.8403391831727080E-003   6.8646442749893720E-005
   4.3956000000000002E-002   1.9030704862166908E-003   1.9952317635233141E-003   7.6157232750920746E-005
   4.4955000000000002E-002   2.0552775734003180E-003   2.1546732075753538E-003   8.4114816603893922E-005
   4.5954000000000002E-002   2.2115363410291759E-003   2.3183414641124102E-003   9.2518224292211754E-005
   4.6953000000000002E-002   2.3715429871726292E-003   2.4859172052711085E-003   1.0136547929591592E-004
   4.7952000000000009E-002   2.5349980407870332E-003   2.6570857204032128E-003   1.1065368911848653E-004
   4.8951000000000008E-002   2.7016078735393875E-003   2.8315384995527184E-003   1.2037913249299186E-004
   4.9950000000000008E-002   2.8710859456097678E-003   3.0089745375198257E-003   1.3053734272547697E-004
   5.0949000000000008E-002   3.0431538139027992E-003   3.1891013884264175E-003   1.4112318680154279E-004
   5.1948000000000008E-002   3.2175419296506555E-003   3.3716359991663603E-003   1.5213094002052729E-004
